outer_fold,selector,classifier,feature_count,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,training_seconds,inference_seconds,milliseconds_per_record,serialized_model_bytes,record_type,class_name,class_precision,class_recall,class_f1,class_support
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,DDoS_ICMP,0.9356993736951983,0.9942324755989352,0.9640782964078297,2254.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,DDoS_TCP,0.7867268041237113,0.7449664429530202,0.765277342525854,1639.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,DDoS_UDP,1.0,0.9392241379310344,0.9686597021560347,2320.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Fingerprinting,0.10549777117384844,0.44375,0.17046818727490998,160.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Password,0.4808055380742605,0.4780976220275344,0.4794477565108252,1598.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Port_Scanning,0.8429189857761287,0.8455334987593052,0.844224218024156,1612.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Ransomware,0.6127450980392157,0.14302059496567507,0.23191094619666047,1748.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,SQL_injection,0.41211717709720375,0.3751515151515151,0.39276649746192893,1650.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Uploading,0.5861111111111111,0.6421180766889836,0.6128376415916352,1643.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Vulnerability_scanner,0.849714648065948,0.8312655086848635,0.8403888366259016,1612.0
1,Mutual_Information_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,XSS,0.5644465740297077,0.7321317588564326,0.6374458874458874,1609.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,0.7616450354327574,0.6902683689693209,0.7358243787284972,0.7188347698861027,0.7439076361169437,6.041765601000407,0.040140598000107275,0.0015980809777891263,9824.0,aggregate,,,,,
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Backdoor,0.5882352941176471,0.9135499693439607,0.7156580211335254,1631.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,DDoS_HTTP,0.6741573033707865,0.7455621301775148,0.7080640629390277,1690.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,DDoS_ICMP,0.9358759430008382,0.9906832298136646,0.9625,2254.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,DDoS_TCP,0.7893890675241158,0.5991458206223307,0.681234824835241,1639.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,DDoS_UDP,1.0,0.9331896551724138,0.9654403567447046,2320.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Fingerprinting,0.2512315270935961,0.31875,0.2809917355371901,160.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,MITM,1.0,0.984375,0.9921259842519685,64.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Password,0.706081081081081,0.13078848560700876,0.22069693769799367,1598.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Port_Scanning,0.6975335352661186,1.0,0.8218200356869744,1612.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Ransomware,0.48084291187739464,0.14359267734553777,0.2211453744493392,1748.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,SQL_injection,0.5642701525054467,0.9418181818181818,0.7057220708446867,1650.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Uploading,0.5779467680608364,0.6475958612294583,0.6107921928817451,1643.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,Vulnerability_scanner,0.8496894409937888,0.8486352357320099,0.8491620111731844,1612.0
1,Random_Forest_Importance_19,Linear_Logistic_SGD_Scaled,19,,,,,,,,,,per_class,XSS,0.6566643405443127,0.5848353014294593,0.618671926364234,1609.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,0.8225177163786925,0.7846270624905497,0.8258223543901544,0.800061826106564,0.8068378286086197,7.791405013000258,0.0465473780004686,0.001853148260230456,13882.0,aggregate,,,,,
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,Backdoor,0.9806408544726302,0.9006744328632741,0.9389581335890061,1631.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,DDoS_HTTP,0.7802985074626866,0.7733727810650888,0.776820208023774,1690.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,DDoS_ICMP,0.9968368730230457,0.9787045252883763,0.987687486008507,2254.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,DDoS_TCP,0.8261997405966277,0.7773032336790726,0.8010059729644765,1639.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,DDoS_UDP,1.0,0.9849137931034483,0.992399565689468,2320.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,Fingerprinting,0.25783132530120484,0.66875,0.3721739130434783,160.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3889.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,Password,0.5080960357342267,0.5694618272841051,0.5370315727353201,1598.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,Port_Scanning,0.7682682682682682,0.9522332506203474,0.850415512465374,1612.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,Ransomware,0.9695682944090588,0.7837528604118993,0.8668142992723822,1748.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,SQL_injection,0.48134991119005327,0.49272727272727274,0.48697214734950584,1650.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,Uploading,0.6713881019830028,0.5769933049300061,0.6206219312602292,1643.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,Vulnerability_scanner,0.8441158348736907,0.8498759305210918,0.846986089644513,1612.0
2,Full_42,Linear_Logistic_SGD_Scaled,42,,,,,,,,,,per_class,XSS,0.6908752327746741,0.6921641791044776,0.6915191053122087,1608.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,0.8142766143801258,0.7762752654574985,0.8169849136175915,0.7927558452826987,0.7980998772919689,5.123888731000079,0.037390028000118036,0.0014885750457885993,9932.0,aggregate,,,,,
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,Backdoor,0.9839142091152815,0.9000613120784795,0.9401216778738393,1631.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,DDoS_HTTP,0.7954009433962265,0.7982248520710059,0.7968103957471944,1690.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,DDoS_ICMP,0.9964028776978417,0.9831410825199645,0.9897275569450648,2254.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,DDoS_TCP,0.8215931533903884,0.7614399023794997,0.7903736542115262,1639.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,DDoS_UDP,1.0,0.9836206896551725,0.9917427205562799,2320.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,Fingerprinting,0.2669902912621359,0.6875,0.3846153846153846,160.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3889.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,Password,0.46081208687440983,0.6107634543178974,0.5252960172228203,1598.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,Port_Scanning,0.7581441263573544,0.9528535980148883,0.8444200109950523,1612.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,Ransomware,0.9723207948899929,0.7837528604118993,0.8679125752296484,1748.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,SQL_injection,0.42924847664184157,0.3842424242424242,0.4055004796929965,1650.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,Uploading,0.654320987654321,0.5161290322580645,0.5770670296019054,1643.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,Vulnerability_scanner,0.8437306979617047,0.847394540942928,0.8455586505725782,1612.0
2,Natural_Global_20,Linear_Logistic_SGD_Scaled,20,,,,,,,,,,per_class,XSS,0.6877742946708464,0.6822139303482587,0.6849828285981893,1608.0
2,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,0.8172227088143961,0.77400482550642,0.8169092469147144,0.7786737235624532,0.8018137839012806,4.56211825399987,0.03050376899955154,0.0012144187037005946,8659.0,aggregate,,,,,
2,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Backdoor,0.978,0.8994481912936848,0.937080804854679,1631.0
2,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,DDoS_HTTP,0.7359512525389302,0.6431952662721894,0.686454057467635,1690.0
