outer_fold,selector,feature_count,record_type,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,training_seconds,inference_seconds,milliseconds_per_record,minority_classes,class_name,class_precision,class_recall,class_f1,class_support
3,Stable_Balanced_Core,15,per_class,,,,,,,,,mitm,xss,0.9627016129032258,0.9865702479338843,0.9744897959183674,2904.0
3,Stable_Minority_Only,14,aggregate,0.9889137066899106,0.9685088077707904,0.9889616770973221,0.971442598477409,0.9873060568702594,27.59067222800013,1.0927729690001797,0.029766097434086397,mitm,,,,,
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,backdoor,0.9997328346246327,1.0,0.9998663994655979,3742.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,ddos,0.9893805309734514,0.978984238178634,0.9841549295774648,3997.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,dos,0.9862825788751715,0.9802317655078391,0.9832478632478633,2934.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,injection,0.9853052951608817,0.973954420235412,0.9795969773299749,3993.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,mitm,0.7544642857142857,0.8125,0.7824074074074074,208.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,normal,0.9944114149821641,0.996900703301943,0.9956545032442408,8389.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,password,0.9957059863601919,0.9931972789115646,0.9944500504540867,3969.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,ransomware,1.0,0.9996494917630564,0.9998247151621384,2853.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,scanning,0.9903407566407298,0.9914047810905184,0.9908724832214765,3723.0
3,Stable_Minority_Only,14,per_class,,,,,,,,,mitm,xss,0.9627391742195368,0.987603305785124,0.9750127485976543,2904.0
3,CS_SHAP_Union,15,aggregate,0.9887502723904991,0.9684424544991946,0.9888034586824263,0.9717089046736811,0.9871185695984872,28.393850249000025,1.1041237279996494,0.030075281324897837,mitm,,,,,
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,backdoor,0.9997328346246327,1.0,0.9998663994655979,3742.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,ddos,0.988377968671046,0.9787340505379034,0.9835323695788812,3997.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,dos,0.9859396433470508,0.979890933878664,0.9829059829059829,2934.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,injection,0.9850557244174265,0.973954420235412,0.9794736179322503,3993.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,mitm,0.7522123893805309,0.8173076923076923,0.783410138248848,208.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,normal,0.9942931874925692,0.996900703301943,0.9955952380952381,8389.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,password,0.9957049014653866,0.9929453262786596,0.9943231991926328,3969.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,ransomware,1.0,0.9996494917630564,0.9998247151621384,2853.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,scanning,0.9908700322234156,0.9911361804995971,0.9910030884920102,3723.0
3,CS_SHAP_Union,15,per_class,,,,,,,,,mitm,xss,0.9627016129032258,0.9865702479338843,0.9744897959183674,2904.0
3,Mutual_Information_Matched,15,aggregate,0.9890771409893223,0.9691474476148926,0.9891317383309643,0.9725108957496831,0.9874931200484109,27.561320218999754,1.0710215909998624,0.029173610563299802,mitm,,,,,
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,backdoor,0.9997328346246327,1.0,0.9998663994655979,3742.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,ddos,0.9884072580645161,0.9812359269452089,0.9848085373509102,3997.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,dos,0.9873026767330131,0.9805725971370143,0.9839261285909713,2934.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,injection,0.9850595087363889,0.9742048585023791,0.9796021153361874,3993.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,mitm,0.7566371681415929,0.8221153846153846,0.7880184331797235,208.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,normal,0.9955941890926411,0.996662295863631,0.9961279561565497,8389.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,password,0.9954522486104093,0.9926933736457546,0.9940708969345275,3969.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,ransomware,1.0,0.9996494917630564,0.9998247151621384,2853.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,scanning,0.9900751072961373,0.9914047810905184,0.9907394980539524,3723.0
3,Mutual_Information_Matched,15,per_class,,,,,,,,,mitm,xss,0.9627016129032258,0.9865702479338843,0.9744897959183674,2904.0
3,Random_Forest_Importance_Matched,15,aggregate,0.9887502723904991,0.9684896651381019,0.9887942317932326,0.9712517822285125,0.9871182226872424,28.72072075699998,1.1108364890001212,0.030258130556769482,mitm,,,,,
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,backdoor,0.9997328346246327,1.0,0.9998663994655979,3742.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,ddos,0.9888804649987364,0.978984238178634,0.9839074679406588,3997.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,dos,0.9852588275625643,0.9795501022494888,0.9823961715945992,2934.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,injection,0.9840546697038725,0.9737039819684448,0.9788519637462235,3993.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,mitm,0.757847533632287,0.8125,0.7842227378190255,208.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,normal,0.994647317711431,0.996781499582787,0.9957132650631103,8389.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,password,0.9952044422009086,0.9934492315444696,0.9943260622872273,3969.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,ransomware,1.0,0.9996494917630564,0.9998247151621384,2853.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,scanning,0.9906090689562651,0.9916733816814397,0.9911409395973154,3723.0
3,Random_Forest_Importance_Matched,15,per_class,,,,,,,,,mitm,xss,0.9633366969391187,0.9862258953168044,0.9746469287051217,2904.0
4,Full_Controlled,34,aggregate,0.9879058618435389,0.9668130575487343,0.9880907352728348,0.9780415261146267,0.9861573025559774,52.648691998999766,1.4362231380000594,0.03912135372630365,mitm,,,,,
4,Full_Controlled,34,per_class,,,,,,,,,mitm,backdoor,1.0,0.9991982896846606,0.9995989840930357,3742.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,ddos,0.9869379552876162,0.9829872404303227,0.9849586362496866,3997.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,dos,0.9900034470872113,0.9788684389911384,0.9844044558697514,2934.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,injection,0.9836651352730985,0.9651890808915602,0.9743395272405512,3993.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,mitm,0.6851851851851852,0.893719806763285,0.7756813417190775,207.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,normal,0.9970188409253518,0.996662295863631,0.9968405365126677,8389.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,password,0.9949367088607595,0.9899244332493703,0.9924242424242424,3970.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,ransomware,0.9992987377279102,0.9989484752891693,0.9991235758106923,2853.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,scanning,0.988232147633057,0.9924791834542036,0.9903511123023319,3723.0
4,Full_Controlled,34,per_class,,,,,,,,,mitm,xss,0.9586693548387096,0.9824380165289256,0.9704081632653061,2904.0
4,Natural_Global_Stable,15,aggregate,0.9879058618435389,0.9671865381405915,0.9880628207900005,0.9767727398862458,0.9861572878319178,28.969399192999845,1.103063180999925,0.030046393032248993,mitm,,,,,
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,backdoor,1.0,0.9991982896846606,0.9995989840930357,3742.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,ddos,0.9864355689525245,0.9824868651488616,0.9844572574580095,3997.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,dos,0.990358126721763,0.9802317655078391,0.9852689277149709,2934.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,injection,0.984167517875383,0.9651890808915602,0.9745859147806296,3993.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,mitm,0.7,0.8792270531400966,0.7794432548179872,207.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,normal,0.9966607036374479,0.9961854809870068,0.9964230356504113,8389.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,password,0.9954407294832827,0.9899244332493703,0.9926749179085628,3970.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,ransomware,0.9992987377279102,0.9989484752891693,0.9991235758106923,2853.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,scanning,0.9885088188134687,0.9935535858178888,0.9910247823174816,3723.0
4,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,xss,0.9561139028475711,0.9827823691460055,0.9692647308541348,2904.0
4,Stable_Balanced_Core,14,aggregate,0.987415558945304,0.9666237773915707,0.9875904373454762,0.977295067148248,0.9855958458813528,28.26200352299975,1.0699343060000501,0.02914399395293229,mitm,,,,,
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,backdoor,1.0,0.9991982896846606,0.9995989840930357,3742.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,ddos,0.9858870967741935,0.9787340505379034,0.9822975517890772,3997.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,dos,0.9893213916637961,0.9788684389911384,0.9840671577865342,2934.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,injection,0.9846782431052093,0.9656899574254946,0.9750916677203186,3993.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,mitm,0.6891385767790262,0.8888888888888888,0.7763713080168776,207.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,normal,0.9944047619047619,0.9957086661103827,0.9950562868544881,8389.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,password,0.9961977186311787,0.9899244332493703,0.9930511686670878,3970.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,ransomware,0.9992989835261129,0.9992989835261129,0.9992989835261129,2853.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,scanning,0.9887610382659887,0.9924791834542036,0.9906166219839142,3723.0
4,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,xss,0.957774798927614,0.9841597796143251,0.9707880434782609,2904.0
4,Stable_Minority_Only,13,aggregate,0.9873338417955981,0.9656471241381717,0.9875045735578277,0.9754560514238898,0.9855014637282651,26.838946250999925,1.1407018780000726,0.03107163537807999,mitm,,,,,
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,backdoor,1.0,0.9991982896846606,0.9995989840930357,3742.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,ddos,0.984398590840463,0.9787340505379034,0.9815581482875423,3997.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,dos,0.9907088781830695,0.9812542603953647,0.9859589041095891,2934.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,injection,0.9851776130845898,0.9654395191585274,0.9752087022514546,3993.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,mitm,0.6844106463878327,0.8695652173913043,0.7659574468085106,207.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,normal,0.99404832758005,0.9954702586720706,0.9947587849910661,8389.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,password,0.9954407294832827,0.9899244332493703,0.9926749179085628,3970.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,ransomware,0.9996492458786391,0.9989484752891693,0.9992987377279102,2853.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,scanning,0.9884934439389885,0.9922105828632823,0.9903485254691688,3723.0
4,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,xss,0.9587248322147651,0.9838154269972452,0.9711080897348743,2904.0
4,CS_SHAP_Union,14,aggregate,0.987415558945304,0.9666237773915707,0.9875904373454762,0.977295067148248,0.9855958458813528,27.189860039999985,1.0721941130000232,0.029205548948573308,mitm,,,,,
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,backdoor,1.0,0.9991982896846606,0.9995989840930357,3742.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,ddos,0.9858870967741935,0.9787340505379034,0.9822975517890772,3997.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,dos,0.9893213916637961,0.9788684389911384,0.9840671577865342,2934.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,injection,0.9846782431052093,0.9656899574254946,0.9750916677203186,3993.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,mitm,0.6891385767790262,0.8888888888888888,0.7763713080168776,207.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,normal,0.9944047619047619,0.9957086661103827,0.9950562868544881,8389.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,password,0.9961977186311787,0.9899244332493703,0.9930511686670878,3970.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,ransomware,0.9992989835261129,0.9992989835261129,0.9992989835261129,2853.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,scanning,0.9887610382659887,0.9924791834542036,0.9906166219839142,3723.0
4,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,xss,0.957774798927614,0.9841597796143251,0.9707880434782609,2904.0
4,Mutual_Information_Matched,14,aggregate,0.9871431684462846,0.9662233908921409,0.9873066463108873,0.976114314613544,0.9852825761183357,27.28187976299978,1.0491858460000003,0.028578825615602536,mitm,,,,,
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,backdoor,1.0,0.9991982896846606,0.9995989840930357,3742.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,ddos,0.9856205852674067,0.9774831123342507,0.9815349830423313,3997.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,dos,0.9893287435456111,0.9795501022494888,0.984415139578695,2934.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,injection,0.9831718510963794,0.9656899574254946,0.9743524952621605,3993.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,mitm,0.6920152091254753,0.8792270531400966,0.774468085106383,207.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,normal,0.9936949797763502,0.9957086661103827,0.994700803810658,8389.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,password,0.9959452610238216,0.9899244332493703,0.9929257200606367,3970.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,ransomware,0.9992987377279102,0.9989484752891693,0.9991235758106923,2853.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,scanning,0.9887550200803212,0.991941982272361,0.9903459372485921,3723.0
4,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,xss,0.9583892617449664,0.9834710743801653,0.9707681849082257,2904.0
4,Random_Forest_Importance_Matched,14,aggregate,0.987415558945304,0.9661913588826743,0.9875642032032991,0.9750382948021524,0.9855944324608388,27.382344573999944,1.0728605079998488,0.029223700915227958,mitm,,,,,
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,backdoor,1.0,0.9991982896846606,0.9995989840930357,3742.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,ddos,0.9858764186633039,0.9779834876157117,0.9819140919366993,3997.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,dos,0.9893434169817806,0.9809134287661895,0.9851103884990587,2934.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,injection,0.9849374521317334,0.966190833959429,0.9754740834386852,3993.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,mitm,0.6964980544747081,0.8647342995169082,0.771551724137931,207.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,normal,0.9940504521656354,0.9958278698295386,0.9949383671767998,8389.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,password,0.9951874366767984,0.9896725440806046,0.992422328870927,3970.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,ransomware,0.9996493688639552,0.9992989835261129,0.9994741454864154,2853.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,scanning,0.9882352941176471,0.9927477840451249,0.990486399571218,3723.0
4,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,xss,0.9584032203958404,0.9838154269972452,0.9709430756159728,2904.0
5,Full_Controlled,34,aggregate,0.9886140771409894,0.9667933213509622,0.9886858304301522,0.9709570487550927,0.9869630064478643,50.47867637999934,1.3437835060003636,0.03660338597734702,mitm,,,,,
5,Full_Controlled,34,per_class,,,,,,,,,mitm,backdoor,1.0,0.9997327632282202,0.9998663637578511,3742.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,ddos,0.9901812688821753,0.983987990993245,0.987074915296775,3997.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,dos,0.9828649760109665,0.9775051124744376,0.9801777170198223,2934.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,injection,0.9832572298325722,0.9709418837675351,0.9770607511973783,3992.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,mitm,0.7316017316017316,0.8125,0.7699316628701595,208.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,normal,0.9966646813579512,0.9973775181785671,0.9970209723546235,8389.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,password,0.9956994687579054,0.9914357682619648,0.993563044301401,3970.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,ransomware,0.9996493688639552,0.9992989835261129,0.9994741454864154,2853.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,scanning,0.9876972452527414,0.991941982272361,0.9898150629857947,3723.0
5,Full_Controlled,34,per_class,,,,,,,,,mitm,xss,0.9632873021219266,0.9848484848484849,0.9739485782394006,2904.0
5,Natural_Global_Stable,15,aggregate,0.9888047504903029,0.9675550124005312,0.9888516745492616,0.9702782984986176,0.9871809387829836,41.096642583000175,1.0803206949995001,0.02942690932118926,mitm,,,,,
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,backdoor,1.0,0.9997327632282202,0.9998663637578511,3742.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,ddos,0.9924261550113608,0.9834876157117839,0.9879366675043981,3997.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,dos,0.9829059829059829,0.979890933878664,0.9813961426864652,2934.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,injection,0.9840101522842639,0.9711923847695391,0.9775592536560767,3992.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,mitm,0.7488789237668162,0.8028846153846154,0.7749419953596288,208.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,normal,0.9947699988113634,0.9976159256168793,0.996190929651232,8389.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,password,0.9969589457678661,0.9909319899244332,0.9939363314805457,3970.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,ransomware,0.9996493688639552,0.9992989835261129,0.9994741454864154,2853.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,scanning,0.9877005347593583,0.9922105828632823,0.9899504220822726,3723.0
5,Natural_Global_Stable,15,per_class,,,,,,,,,mitm,xss,0.9633120161561763,0.9855371900826446,0.9742978723404255,2904.0
5,Stable_Balanced_Core,14,aggregate,0.988287208542166,0.9677067102779239,0.9883379297141646,0.9707938663571838,0.9865883176619341,27.592619560999992,1.0508480560001772,0.028624102636744857,mitm,,,,,
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,backdoor,1.0,0.9997327632282202,0.9998663637578511,3742.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,ddos,0.9896438494569336,0.9802351763822867,0.9849170437405732,3997.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,dos,0.983567271482369,0.9792092706203136,0.9813834329632792,2934.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,injection,0.983760466886577,0.9711923847695391,0.9774360267238119,3992.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,mitm,0.7511111111111111,0.8125,0.7806004618937644,208.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,normal,0.9939372325249644,0.996662295863631,0.9952978989345872,8389.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,password,0.9964556962025316,0.9914357682619648,0.9939393939393939,3970.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,ransomware,1.0,0.9992989835261129,0.9996493688639552,2853.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,scanning,0.988232147633057,0.9924791834542036,0.9903511123023319,3723.0
5,Stable_Balanced_Core,14,per_class,,,,,,,,,mitm,xss,0.9623276152034982,0.9851928374655647,0.9736259996596903,2904.0
5,Stable_Minority_Only,13,aggregate,0.988314447592068,0.966885168116916,0.9883649229364152,0.9698500535034688,0.9866189703378234,26.584453674000542,1.0559254959998725,0.028762407278270664,mitm,,,,,
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,backdoor,1.0,0.9997327632282202,0.9998663637578511,3742.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,ddos,0.9896412329459323,0.9799849887415562,0.9847894406033941,3997.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,dos,0.9852638793694312,0.979890933878664,0.98257006151743,2934.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,injection,0.9835109081684424,0.9711923847695391,0.97731283085455,3992.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,mitm,0.7422222222222222,0.8028846153846154,0.7713625866050808,208.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,normal,0.9935859365720394,0.9971391107402551,0.9953593526891956,8389.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,password,0.9964539007092199,0.9909319899244332,0.9936852740591058,3970.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,ransomware,1.0,0.9992989835261129,0.9996493688639552,2853.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,scanning,0.9877136752136753,0.9932849852269675,0.9904914959153609,3723.0
5,Stable_Minority_Only,13,per_class,,,,,,,,,mitm,xss,0.9635873229939312,0.9841597796143251,0.9737649063032368,2904.0
5,CS_SHAP_Union,14,aggregate,0.988287208542166,0.9677067102779239,0.9883379297141646,0.9707938663571838,0.9865883176619341,27.316370780999932,1.106688605999807,0.030145146164736514,mitm,,,,,
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,backdoor,1.0,0.9997327632282202,0.9998663637578511,3742.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,ddos,0.9896438494569336,0.9802351763822867,0.9849170437405732,3997.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,dos,0.983567271482369,0.9792092706203136,0.9813834329632792,2934.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,injection,0.983760466886577,0.9711923847695391,0.9774360267238119,3992.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,mitm,0.7511111111111111,0.8125,0.7806004618937644,208.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,normal,0.9939372325249644,0.996662295863631,0.9952978989345872,8389.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,password,0.9964556962025316,0.9914357682619648,0.9939393939393939,3970.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,ransomware,1.0,0.9992989835261129,0.9996493688639552,2853.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,scanning,0.988232147633057,0.9924791834542036,0.9903511123023319,3723.0
5,CS_SHAP_Union,14,per_class,,,,,,,,,mitm,xss,0.9623276152034982,0.9851928374655647,0.9736259996596903,2904.0
5,Mutual_Information_Matched,14,aggregate,0.9883689256918718,0.9681489731423639,0.9884114354535024,0.970849767718442,0.9866818020406583,27.116493627000636,1.0535265879998406,0.02869706330354763,mitm,,,,,
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,backdoor,1.0,0.9997327632282202,0.9998663637578511,3742.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,ddos,0.9903846153846154,0.9792344258193645,0.98477795949176,3997.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,dos,0.9845890410958904,0.979890933878664,0.9822343696617697,2934.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,injection,0.983760466886577,0.9711923847695391,0.9774360267238119,3992.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,mitm,0.757847533632287,0.8125,0.7842227378190255,208.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,normal,0.9934671576196697,0.9970199070210991,0.9952403617325083,8389.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,password,0.9967088607594937,0.9916876574307305,0.9941919191919192,3970.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,ransomware,0.9996493688639552,0.9992989835261129,0.9994741454864154,2853.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,scanning,0.9874432273577345,0.9927477840451249,0.990088400750067,3723.0
5,Mutual_Information_Matched,14,per_class,,,,,,,,,mitm,xss,0.9629754291484349,0.9851928374655647,0.9739574468085106,2904.0
5,Random_Forest_Importance_Matched,14,aggregate,0.9881782523425583,0.9681678808717651,0.9882182642742958,0.9707228062495001,0.9864635612847619,37.28559575899999,1.0807849160000842,0.0294395542601897,mitm,,,,,
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,backdoor,1.0,0.9997327632282202,0.9998663637578511,3742.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,ddos,0.9896307536671725,0.978984238178634,0.9842787070808703,3997.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,dos,0.9849263446385749,0.979890933878664,0.9824021869126943,2934.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,injection,0.9835067241816797,0.9709418837675351,0.9771839152905585,3992.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,mitm,0.7612612612612613,0.8125,0.786046511627907,208.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,normal,0.9934648288973384,0.996662295863631,0.9950609937518595,8389.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,password,0.9959493670886076,0.9909319899244332,0.9934343434343434,3970.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,ransomware,1.0,0.9992989835261129,0.9996493688639552,2853.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,scanning,0.9871794871794872,0.9927477840451249,0.9899558055443953,3723.0
5,Random_Forest_Importance_Matched,14,per_class,,,,,,,,,mitm,xss,0.9623402824478816,0.9855371900826446,0.9738006124532154,2904.0
