method,feature,importance,rank,outer_fold,inner_fold
Class_Balanced,udp.stream,0.40771148,8,3,2
Class_Balanced,udp.time_delta,0.070185184,19,3,2
Minority_Diagnostic,arp.hw.size,0.0067651276,20,3,2
Minority_Diagnostic,arp.opcode,0.07127423,12,3,2
Minority_Diagnostic,dns.qry.name,0.00028013042,23,3,2
Minority_Diagnostic,dns.qry.name.len,0.0,24,3,2
Minority_Diagnostic,dns.qry.qu,0.0,24,3,2
Minority_Diagnostic,dns.retransmission,0.0,24,3,2
Minority_Diagnostic,dns.retransmit_request,0.0,24,3,2
Minority_Diagnostic,http.content_length,0.0,24,3,2
Minority_Diagnostic,http.referer,0.0115952855,19,3,2
Minority_Diagnostic,http.request.method,0.23838434,9,3,2
Minority_Diagnostic,http.request.version,0.40362817,7,3,2
Minority_Diagnostic,http.response,0.0,24,3,2
Minority_Diagnostic,icmp.checksum,0.63739455,3,3,2
Minority_Diagnostic,icmp.seq_le,0.5158853,6,3,2
Minority_Diagnostic,icmp.transmit_timestamp,0.07505217,11,3,2
Minority_Diagnostic,mqtt.conack.flags,0.0036703637,22,3,2
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,24,3,2
Minority_Diagnostic,mqtt.conflags,0.0,24,3,2
Minority_Diagnostic,mqtt.hdrflags,0.0,24,3,2
Minority_Diagnostic,mqtt.len,0.0,24,3,2
Minority_Diagnostic,mqtt.msgtype,0.0,24,3,2
Minority_Diagnostic,mqtt.proto_len,0.0,24,3,2
Minority_Diagnostic,mqtt.protoname,0.0,24,3,2
Minority_Diagnostic,mqtt.topic,0.0,24,3,2
Minority_Diagnostic,mqtt.topic_len,0.0,24,3,2
Minority_Diagnostic,mqtt.ver,0.0,24,3,2
Minority_Diagnostic,tcp.ack,0.027809009,14,3,2
Minority_Diagnostic,tcp.ack_raw,0.047266066,13,3,2
Minority_Diagnostic,tcp.checksum,0.0062661497,21,3,2
Minority_Diagnostic,tcp.connection.fin,0.0,24,3,2
Minority_Diagnostic,tcp.connection.rst,0.016912825,15,3,2
Minority_Diagnostic,tcp.connection.syn,0.012447107,18,3,2
Minority_Diagnostic,tcp.connection.synack,0.0,24,3,2
Minority_Diagnostic,tcp.dstport,0.5354154,4,3,2
Minority_Diagnostic,tcp.flags,0.26079768,8,3,2
Minority_Diagnostic,tcp.flags.ack,0.0,24,3,2
Minority_Diagnostic,tcp.len,3.5508997,1,3,2
Minority_Diagnostic,tcp.seq,0.012894075,17,3,2
Minority_Diagnostic,tcp.srcport,1.2518535,2,3,2
Minority_Diagnostic,udp.port,0.23298778,10,3,2
Minority_Diagnostic,udp.stream,0.01622973,16,3,2
Minority_Diagnostic,udp.time_delta,0.5262383,5,3,2
Natural_Global,arp.hw.size,0.0066656126,26,3,3
Natural_Global,arp.opcode,0.03890959,19,3,3
Natural_Global,dns.qry.name,0.025605569,20,3,3
Natural_Global,dns.qry.name.len,0.0,32,3,3
Natural_Global,dns.qry.qu,0.0,32,3,3
Natural_Global,dns.retransmission,0.0,32,3,3
Natural_Global,dns.retransmit_request,0.0,32,3,3
Natural_Global,http.content_length,0.01980695,21,3,3
Natural_Global,http.referer,1.1151483,1,3,3
Natural_Global,http.request.method,0.7237311,3,3,3
Natural_Global,http.request.version,0.57469416,4,3,3
Natural_Global,http.response,0.001126021,28,3,3
Natural_Global,icmp.checksum,0.41139188,8,3,3
Natural_Global,icmp.seq_le,0.20329967,10,3,3
Natural_Global,icmp.transmit_timestamp,0.0004609231,30,3,3
Natural_Global,mqtt.conack.flags,0.41578436,7,3,3
Natural_Global,mqtt.conflag.cleansess,0.00038602078,31,3,3
Natural_Global,mqtt.conflags,0.0,32,3,3
Natural_Global,mqtt.hdrflags,0.0,32,3,3
Natural_Global,mqtt.len,0.0,32,3,3
Natural_Global,mqtt.msgtype,0.0,32,3,3
Natural_Global,mqtt.proto_len,0.0,32,3,3
Natural_Global,mqtt.protoname,0.10388291,16,3,3
Natural_Global,mqtt.topic,0.006776233,25,3,3
Natural_Global,mqtt.topic_len,0.0,32,3,3
Natural_Global,mqtt.ver,0.0,32,3,3
Natural_Global,tcp.ack,0.4844683,6,3,3
Natural_Global,tcp.ack_raw,0.14808571,12,3,3
Natural_Global,tcp.checksum,0.10475395,15,3,3
Natural_Global,tcp.connection.fin,0.014378731,22,3,3
Natural_Global,tcp.connection.rst,0.048532147,17,3,3
Natural_Global,tcp.connection.syn,0.045001376,18,3,3
Natural_Global,tcp.connection.synack,0.00941294,23,3,3
Natural_Global,tcp.dstport,0.54410326,5,3,3
Natural_Global,tcp.flags,0.15415594,11,3,3
Natural_Global,tcp.flags.ack,0.009031034,24,3,3
Natural_Global,tcp.len,0.13101578,14,3,3
Natural_Global,tcp.seq,0.14006919,13,3,3
Natural_Global,tcp.srcport,0.8520333,2,3,3
Natural_Global,udp.port,0.0007645224,29,3,3
Natural_Global,udp.stream,0.33372754,9,3,3
Natural_Global,udp.time_delta,0.0030286617,27,3,3
Class_Balanced,arp.hw.size,0.0038629028,29,3,3
Class_Balanced,arp.opcode,0.021246115,24,3,3
Class_Balanced,dns.qry.name,0.056546826,21,3,3
Class_Balanced,dns.qry.name.len,0.0,32,3,3
Class_Balanced,dns.qry.qu,0.0,32,3,3
Class_Balanced,dns.retransmission,0.0,32,3,3
Class_Balanced,dns.retransmit_request,0.0,32,3,3
Class_Balanced,http.content_length,0.0642668,20,3,3
Class_Balanced,http.referer,0.73451775,4,3,3
Class_Balanced,http.request.method,0.40726155,7,3,3
Class_Balanced,http.request.version,0.3111877,10,3,3
Class_Balanced,http.response,0.0013270985,30,3,3
Class_Balanced,icmp.checksum,0.29849657,11,3,3
Class_Balanced,icmp.seq_le,0.358243,9,3,3
Class_Balanced,icmp.transmit_timestamp,0.00911939,27,3,3
Class_Balanced,mqtt.conack.flags,0.38482013,8,3,3
Class_Balanced,mqtt.conflag.cleansess,0.00024737464,31,3,3
Class_Balanced,mqtt.conflags,0.0,32,3,3
Class_Balanced,mqtt.hdrflags,0.0,32,3,3
Class_Balanced,mqtt.len,0.0,32,3,3
Class_Balanced,mqtt.msgtype,0.0,32,3,3
Class_Balanced,mqtt.proto_len,0.0,32,3,3
Class_Balanced,mqtt.protoname,0.12982076,15,3,3
Class_Balanced,mqtt.topic,0.0053479606,28,3,3
Class_Balanced,mqtt.topic_len,0.0,32,3,3
Class_Balanced,mqtt.ver,0.0,32,3,3
Class_Balanced,tcp.ack,0.88443404,1,3,3
Class_Balanced,tcp.ack_raw,0.2080731,13,3,3
Class_Balanced,tcp.checksum,0.10138738,17,3,3
Class_Balanced,tcp.connection.fin,0.027610386,23,3,3
Class_Balanced,tcp.connection.rst,0.086568326,18,3,3
Class_Balanced,tcp.connection.syn,0.08543851,19,3,3
Class_Balanced,tcp.connection.synack,0.014225346,25,3,3
Class_Balanced,tcp.dstport,0.82223076,3,3,3
Class_Balanced,tcp.flags,0.20382908,14,3,3
Class_Balanced,tcp.flags.ack,0.011910685,26,3,3
Class_Balanced,tcp.len,0.564068,5,3,3
Class_Balanced,tcp.seq,0.27368063,12,3,3
Class_Balanced,tcp.srcport,0.8608434,2,3,3
Class_Balanced,udp.port,0.02859085,22,3,3
Class_Balanced,udp.stream,0.4954061,6,3,3
Class_Balanced,udp.time_delta,0.12437352,16,3,3
Minority_Diagnostic,arp.hw.size,0.010991534,20,3,3
Minority_Diagnostic,arp.opcode,0.033496197,12,3,3
Minority_Diagnostic,dns.qry.name,0.0020636613,22,3,3
Minority_Diagnostic,dns.qry.name.len,0.0,24,3,3
Minority_Diagnostic,dns.qry.qu,0.0,24,3,3
Minority_Diagnostic,dns.retransmission,0.0,24,3,3
Minority_Diagnostic,dns.retransmit_request,0.0,24,3,3
Minority_Diagnostic,http.content_length,0.0,24,3,3
Minority_Diagnostic,http.referer,0.018100128,16,3,3
Minority_Diagnostic,http.request.method,0.25995636,8,3,3
Minority_Diagnostic,http.request.version,0.44567847,6,3,3
Minority_Diagnostic,http.response,0.0,24,3,3
Minority_Diagnostic,icmp.checksum,0.53259134,5,3,3
Minority_Diagnostic,icmp.seq_le,0.42495298,7,3,3
Minority_Diagnostic,icmp.transmit_timestamp,0.066858776,11,3,3
Minority_Diagnostic,mqtt.conack.flags,0.0004735646,23,3,3
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,24,3,3
Minority_Diagnostic,mqtt.conflags,0.0,24,3,3
Minority_Diagnostic,mqtt.hdrflags,0.0,24,3,3
Minority_Diagnostic,mqtt.len,0.0,24,3,3
Minority_Diagnostic,mqtt.msgtype,0.0,24,3,3
Minority_Diagnostic,mqtt.proto_len,0.0,24,3,3
Minority_Diagnostic,mqtt.protoname,0.0,24,3,3
Minority_Diagnostic,mqtt.topic,0.0,24,3,3
Minority_Diagnostic,mqtt.topic_len,0.0,24,3,3
Minority_Diagnostic,mqtt.ver,0.0,24,3,3
Minority_Diagnostic,tcp.ack,0.018335398,15,3,3
Minority_Diagnostic,tcp.ack_raw,0.025468782,13,3,3
Minority_Diagnostic,tcp.checksum,0.015862875,17,3,3
Minority_Diagnostic,tcp.connection.fin,0.0,24,3,3
Minority_Diagnostic,tcp.connection.rst,0.015020903,19,3,3
Minority_Diagnostic,tcp.connection.syn,0.023754897,14,3,3
Minority_Diagnostic,tcp.connection.synack,0.0,24,3,3
Minority_Diagnostic,tcp.dstport,0.6848756,4,3,3
Minority_Diagnostic,tcp.flags,0.24857457,9,3,3
Minority_Diagnostic,tcp.flags.ack,0.0,24,3,3
Minority_Diagnostic,tcp.len,2.787836,1,3,3
Minority_Diagnostic,tcp.seq,0.0076671266,21,3,3
Minority_Diagnostic,tcp.srcport,1.561013,2,3,3
Minority_Diagnostic,udp.port,0.21410991,10,3,3
Minority_Diagnostic,udp.stream,0.015200145,18,3,3
Minority_Diagnostic,udp.time_delta,0.93271303,3,3,3
Natural_Global,arp.hw.size,0.007056475,25,3,4
Natural_Global,arp.opcode,0.04226882,19,3,4
Natural_Global,dns.qry.name,0.0156145375,22,3,4
Natural_Global,dns.qry.name.len,0.0,31,3,4
Natural_Global,dns.qry.qu,0.0,31,3,4
Natural_Global,dns.retransmission,0.0,31,3,4
Natural_Global,dns.retransmit_request,0.0,31,3,4
Natural_Global,http.content_length,0.017282756,20,3,4
Natural_Global,http.referer,1.121537,1,3,4
Natural_Global,http.request.method,0.72828346,3,3,4
Natural_Global,http.request.version,0.56910014,5,3,4
Natural_Global,http.response,0.00048693674,30,3,4
Natural_Global,icmp.checksum,0.4253334,8,3,4
Natural_Global,icmp.seq_le,0.21674898,10,3,4
Natural_Global,icmp.transmit_timestamp,0.00061866076,29,3,4
Natural_Global,mqtt.conack.flags,0.43920213,7,3,4
Natural_Global,mqtt.conflag.cleansess,0.0,31,3,4
Natural_Global,mqtt.conflags,0.0,31,3,4
Natural_Global,mqtt.hdrflags,0.0,31,3,4
Natural_Global,mqtt.len,0.0,31,3,4
Natural_Global,mqtt.msgtype,0.0,31,3,4
Natural_Global,mqtt.proto_len,0.0,31,3,4
Natural_Global,mqtt.protoname,0.062236026,16,3,4
Natural_Global,mqtt.topic,0.016629146,21,3,4
Natural_Global,mqtt.topic_len,0.0,31,3,4
Natural_Global,mqtt.ver,0.0,31,3,4
Natural_Global,tcp.ack,0.47954354,6,3,4
Natural_Global,tcp.ack_raw,0.14390498,12,3,4
Natural_Global,tcp.checksum,0.096140094,15,3,4
Natural_Global,tcp.connection.fin,0.011951912,23,3,4
Natural_Global,tcp.connection.rst,0.061223194,17,3,4
Natural_Global,tcp.connection.syn,0.049001466,18,3,4
Natural_Global,tcp.connection.synack,0.007891188,24,3,4
Natural_Global,tcp.dstport,0.6265711,4,3,4
Natural_Global,tcp.flags,0.1066316,14,3,4
Natural_Global,tcp.flags.ack,0.002620552,26,3,4
Natural_Global,tcp.len,0.14111426,13,3,4
Natural_Global,tcp.seq,0.14662641,11,3,4
Natural_Global,tcp.srcport,0.87959546,2,3,4
Natural_Global,udp.port,0.0010586627,28,3,4
Natural_Global,udp.stream,0.2884779,9,3,4
Natural_Global,udp.time_delta,0.002006572,27,3,4
Class_Balanced,arp.hw.size,0.005721982,28,3,4
Class_Balanced,arp.opcode,0.026745174,24,3,4
Class_Balanced,dns.qry.name,0.037452444,21,3,4
Class_Balanced,dns.qry.name.len,0.0,31,3,4
Class_Balanced,dns.qry.qu,0.0,31,3,4
Class_Balanced,dns.retransmission,0.0,31,3,4
Class_Balanced,dns.retransmit_request,0.0,31,3,4
Class_Balanced,http.content_length,0.065512955,19,3,4
Class_Balanced,http.referer,0.7371199,4,3,4
Class_Balanced,http.request.method,0.40433905,8,3,4
Class_Balanced,http.request.version,0.2947305,10,3,4
Class_Balanced,http.response,0.0004954866,30,3,4
Class_Balanced,icmp.checksum,0.26119548,12,3,4
Class_Balanced,icmp.seq_le,0.38936934,9,3,4
Class_Balanced,icmp.transmit_timestamp,0.011154278,27,3,4
Class_Balanced,mqtt.conack.flags,0.44459015,6,3,4
Class_Balanced,mqtt.conflag.cleansess,0.0,31,3,4
Class_Balanced,mqtt.conflags,0.0,31,3,4
Class_Balanced,mqtt.hdrflags,0.0,31,3,4
Class_Balanced,mqtt.len,0.0,31,3,4
Class_Balanced,mqtt.msgtype,0.0,31,3,4
Class_Balanced,mqtt.proto_len,0.0,31,3,4
Class_Balanced,mqtt.protoname,0.059561957,20,3,4
Class_Balanced,mqtt.topic,0.011595349,26,3,4
Class_Balanced,mqtt.topic_len,0.0,31,3,4
Class_Balanced,mqtt.ver,0.0,31,3,4
Class_Balanced,tcp.ack,0.9094974,1,3,4
Class_Balanced,tcp.ack_raw,0.19743149,13,3,4
Class_Balanced,tcp.checksum,0.10303415,16,3,4
Class_Balanced,tcp.connection.fin,0.028851306,23,3,4
Class_Balanced,tcp.connection.rst,0.1224471,15,3,4
Class_Balanced,tcp.connection.syn,0.09705445,17,3,4
Class_Balanced,tcp.connection.synack,0.011861844,25,3,4
Class_Balanced,tcp.dstport,0.85847527,2,3,4
Class_Balanced,tcp.flags,0.15187877,14,3,4
Class_Balanced,tcp.flags.ack,0.0025449204,29,3,4
Class_Balanced,tcp.len,0.6700873,5,3,4
Class_Balanced,tcp.seq,0.27581102,11,3,4
Class_Balanced,tcp.srcport,0.8305223,3,3,4
Class_Balanced,udp.port,0.030747347,22,3,4
Class_Balanced,udp.stream,0.43174428,7,3,4
Class_Balanced,udp.time_delta,0.08260409,18,3,4
Minority_Diagnostic,arp.hw.size,0.0039781737,20,3,4
Minority_Diagnostic,arp.opcode,0.040157832,12,3,4
Minority_Diagnostic,dns.qry.name,0.0024333452,23,3,4
Minority_Diagnostic,dns.qry.name.len,0.0,24,3,4
Minority_Diagnostic,dns.qry.qu,0.0,24,3,4
Minority_Diagnostic,dns.retransmission,0.0,24,3,4
Minority_Diagnostic,dns.retransmit_request,0.0,24,3,4
Minority_Diagnostic,http.content_length,0.0,24,3,4
Minority_Diagnostic,http.referer,0.0026392266,22,3,4
Minority_Diagnostic,http.request.method,0.21100503,9,3,4
Minority_Diagnostic,http.request.version,0.3503622,7,3,4
Minority_Diagnostic,http.response,0.0,24,3,4
Minority_Diagnostic,icmp.checksum,0.5358192,5,3,4
Minority_Diagnostic,icmp.seq_le,0.46750513,6,3,4
Minority_Diagnostic,icmp.transmit_timestamp,0.08333843,10,3,4
Minority_Diagnostic,mqtt.conack.flags,0.0027169844,21,3,4
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,24,3,4
Minority_Diagnostic,mqtt.conflags,0.0,24,3,4
Minority_Diagnostic,mqtt.hdrflags,0.0,24,3,4
Minority_Diagnostic,mqtt.len,0.0,24,3,4
Minority_Diagnostic,mqtt.msgtype,0.0,24,3,4
Minority_Diagnostic,mqtt.proto_len,0.0,24,3,4
Minority_Diagnostic,mqtt.protoname,0.0,24,3,4
Minority_Diagnostic,mqtt.topic,0.0,24,3,4
Minority_Diagnostic,mqtt.topic_len,0.0,24,3,4
Minority_Diagnostic,mqtt.ver,0.0,24,3,4
Minority_Diagnostic,tcp.ack,0.032840714,13,3,4
Minority_Diagnostic,tcp.ack_raw,0.015417315,16,3,4
Minority_Diagnostic,tcp.checksum,0.0590104,11,3,4
Minority_Diagnostic,tcp.connection.fin,0.0,24,3,4
Minority_Diagnostic,tcp.connection.rst,0.009559793,19,3,4
Minority_Diagnostic,tcp.connection.syn,0.017000599,15,3,4
Minority_Diagnostic,tcp.connection.synack,0.0,24,3,4
Minority_Diagnostic,tcp.dstport,0.73812896,3,3,4
Minority_Diagnostic,tcp.flags,0.02284627,14,3,4
Minority_Diagnostic,tcp.flags.ack,0.0,24,3,4
Minority_Diagnostic,tcp.len,3.49688,1,3,4
Minority_Diagnostic,tcp.seq,0.011814059,17,3,4
Minority_Diagnostic,tcp.srcport,1.3627957,2,3,4
Minority_Diagnostic,udp.port,0.23029101,8,3,4
Minority_Diagnostic,udp.stream,0.011324174,18,3,4
Minority_Diagnostic,udp.time_delta,0.6195307,4,3,4
Natural_Global,arp.hw.size,0.008641101,25,3,5
Natural_Global,arp.opcode,0.041349296,19,3,5
Natural_Global,dns.qry.name,0.024223045,20,3,5
Natural_Global,dns.qry.name.len,0.0,32,3,5
Natural_Global,dns.qry.qu,0.0,32,3,5
Natural_Global,dns.retransmission,0.0,32,3,5
Natural_Global,dns.retransmit_request,0.0,32,3,5
Natural_Global,http.content_length,0.021846246,21,3,5
Natural_Global,http.referer,1.1331705,1,3,5
Natural_Global,http.request.method,0.7460233,3,3,5
Natural_Global,http.request.version,0.56527376,4,3,5
Natural_Global,http.response,0.001020964,27,3,5
Natural_Global,icmp.checksum,0.40735522,7,3,5
Natural_Global,icmp.seq_le,0.18598613,10,3,5
Natural_Global,icmp.transmit_timestamp,0.00066763913,29,3,5
Natural_Global,mqtt.conack.flags,0.40163532,8,3,5
Natural_Global,mqtt.conflag.cleansess,0.0,32,3,5
Natural_Global,mqtt.conflags,0.0,32,3,5
Natural_Global,mqtt.hdrflags,0.00027638275,31,3,5
Natural_Global,mqtt.len,0.0,32,3,5
Natural_Global,mqtt.msgtype,0.0,32,3,5
Natural_Global,mqtt.proto_len,0.0,32,3,5
Natural_Global,mqtt.protoname,0.095361486,16,3,5
Natural_Global,mqtt.topic,0.014425585,22,3,5
Natural_Global,mqtt.topic_len,0.0,32,3,5
Natural_Global,mqtt.ver,0.0,32,3,5
Natural_Global,tcp.ack,0.49160665,6,3,5
Natural_Global,tcp.ack_raw,0.15394165,12,3,5
Natural_Global,tcp.checksum,0.11567855,15,3,5
Natural_Global,tcp.connection.fin,0.01091514,24,3,5
Natural_Global,tcp.connection.rst,0.059026737,17,3,5
Natural_Global,tcp.connection.syn,0.05513686,18,3,5
Natural_Global,tcp.connection.synack,0.011584419,23,3,5
Natural_Global,tcp.dstport,0.54847896,5,3,5
Natural_Global,tcp.flags,0.17672043,11,3,5
Natural_Global,tcp.flags.ack,0.0063249795,26,3,5
Natural_Global,tcp.len,0.12900367,13,3,5
Natural_Global,tcp.seq,0.1276508,14,3,5
Natural_Global,tcp.srcport,0.8727883,2,3,5
Natural_Global,udp.port,0.0005675819,30,3,5
Natural_Global,udp.stream,0.2935864,9,3,5
Natural_Global,udp.time_delta,0.0009479215,28,3,5
Class_Balanced,arp.hw.size,0.008544445,27,3,5
Class_Balanced,arp.opcode,0.025324494,22,3,5
Class_Balanced,dns.qry.name,0.05096645,20,3,5
Class_Balanced,dns.qry.name.len,0.0,32,3,5
Class_Balanced,dns.qry.qu,0.0,32,3,5
Class_Balanced,dns.retransmission,0.0,32,3,5
Class_Balanced,dns.retransmit_request,0.0,32,3,5
Class_Balanced,http.content_length,0.068499796,19,3,5
Class_Balanced,http.referer,0.73630375,4,3,5
Class_Balanced,http.request.method,0.41489628,8,3,5
Class_Balanced,http.request.version,0.32563257,10,3,5
Class_Balanced,http.response,0.0014484363,30,3,5
Class_Balanced,icmp.checksum,0.3010188,11,3,5
Class_Balanced,icmp.seq_le,0.34517848,9,3,5
Class_Balanced,icmp.transmit_timestamp,0.0065352577,29,3,5
Class_Balanced,mqtt.conack.flags,0.41732287,7,3,5
Class_Balanced,mqtt.conflag.cleansess,0.0,32,3,5
Class_Balanced,mqtt.conflags,0.0,32,3,5
Class_Balanced,mqtt.hdrflags,0.00038267236,31,3,5
Class_Balanced,mqtt.len,0.0,32,3,5
Class_Balanced,mqtt.msgtype,0.0,32,3,5
Class_Balanced,mqtt.proto_len,0.0,32,3,5
Class_Balanced,mqtt.protoname,0.08509975,18,3,5
Class_Balanced,mqtt.topic,0.014308353,26,3,5
Class_Balanced,mqtt.topic_len,0.0,32,3,5
Class_Balanced,mqtt.ver,0.0,32,3,5
Class_Balanced,tcp.ack,0.860891,2,3,5
Class_Balanced,tcp.ack_raw,0.19004181,14,3,5
Class_Balanced,tcp.checksum,0.11033298,16,3,5
Class_Balanced,tcp.connection.fin,0.022514893,23,3,5
Class_Balanced,tcp.connection.rst,0.119545035,15,3,5
Class_Balanced,tcp.connection.syn,0.094210275,17,3,5
Class_Balanced,tcp.connection.synack,0.016036777,24,3,5
Class_Balanced,tcp.dstport,0.8000612,3,3,5
Class_Balanced,tcp.flags,0.20593914,13,3,5
Class_Balanced,tcp.flags.ack,0.00795368,28,3,5
Class_Balanced,tcp.len,0.72742915,5,3,5
Class_Balanced,tcp.seq,0.2641051,12,3,5
Class_Balanced,tcp.srcport,0.90553725,1,3,5
Class_Balanced,udp.port,0.014507873,25,3,5
Class_Balanced,udp.stream,0.42750168,6,3,5
Class_Balanced,udp.time_delta,0.027546387,21,3,5
Minority_Diagnostic,arp.hw.size,0.009186657,20,3,5
Minority_Diagnostic,arp.opcode,0.038375873,13,3,5
Minority_Diagnostic,dns.qry.name,0.0010173643,22,3,5
Minority_Diagnostic,dns.qry.name.len,0.0,24,3,5
Minority_Diagnostic,dns.qry.qu,0.0,24,3,5
Minority_Diagnostic,dns.retransmission,0.0,24,3,5
Minority_Diagnostic,dns.retransmit_request,0.0,24,3,5
Minority_Diagnostic,http.content_length,0.0,24,3,5
Minority_Diagnostic,http.referer,0.01679047,18,3,5
Minority_Diagnostic,http.request.method,0.25091672,7,3,5
Minority_Diagnostic,http.request.version,0.42124182,6,3,5
Minority_Diagnostic,http.response,0.0,24,3,5
Minority_Diagnostic,icmp.checksum,0.54546535,4,3,5
Minority_Diagnostic,icmp.seq_le,0.43470916,5,3,5
Minority_Diagnostic,icmp.transmit_timestamp,0.048315905,12,3,5
Minority_Diagnostic,mqtt.conack.flags,0.0035412896,21,3,5
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,24,3,5
Minority_Diagnostic,mqtt.conflags,0.0,24,3,5
Minority_Diagnostic,mqtt.hdrflags,0.0,24,3,5
Minority_Diagnostic,mqtt.len,0.0,24,3,5
Minority_Diagnostic,mqtt.msgtype,0.0,24,3,5
Minority_Diagnostic,mqtt.proto_len,0.0,24,3,5
Minority_Diagnostic,mqtt.protoname,2.344224e-05,23,3,5
Minority_Diagnostic,mqtt.topic,0.0,24,3,5
Minority_Diagnostic,mqtt.topic_len,0.0,24,3,5
Minority_Diagnostic,mqtt.ver,0.0,24,3,5
Minority_Diagnostic,tcp.ack,0.02596418,16,3,5
Minority_Diagnostic,tcp.ack_raw,0.05589126,11,3,5
Minority_Diagnostic,tcp.checksum,0.032246146,15,3,5
Minority_Diagnostic,tcp.connection.fin,0.0,24,3,5
Minority_Diagnostic,tcp.connection.rst,0.024762182,17,3,5
Minority_Diagnostic,tcp.connection.syn,0.036783945,14,3,5
Minority_Diagnostic,tcp.connection.synack,0.0,24,3,5
Minority_Diagnostic,tcp.dstport,0.5612395,3,3,5
Minority_Diagnostic,tcp.flags,0.20945288,8,3,5
Minority_Diagnostic,tcp.flags.ack,0.0,24,3,5
Minority_Diagnostic,tcp.len,3.8743644,1,3,5
Minority_Diagnostic,tcp.seq,0.0,24,3,5
Minority_Diagnostic,tcp.srcport,1.6720111,2,3,5
Minority_Diagnostic,udp.port,0.108575396,10,3,5
Minority_Diagnostic,udp.stream,0.012948364,19,3,5
Minority_Diagnostic,udp.time_delta,0.20652832,9,3,5
Natural_Global,arp.hw.size,0.006488525,24,4,1
Natural_Global,arp.opcode,0.039538812,20,4,1
Natural_Global,dns.qry.name,0.022364179,22,4,1
Natural_Global,dns.qry.name.len,8.533721e-05,32,4,1
Natural_Global,dns.qry.qu,0.0,33,4,1
Natural_Global,dns.retransmission,0.0,33,4,1
Natural_Global,dns.retransmit_request,0.0,33,4,1
Natural_Global,http.content_length,0.02443146,21,4,1
Natural_Global,http.referer,1.1294683,1,4,1
Natural_Global,http.request.method,0.76809657,3,4,1
Natural_Global,http.request.version,0.5520168,4,4,1
Natural_Global,http.response,0.00058865885,30,4,1
Natural_Global,icmp.checksum,0.34469417,8,4,1
Natural_Global,icmp.seq_le,0.20591725,10,4,1
Natural_Global,icmp.transmit_timestamp,0.0006463947,29,4,1
Natural_Global,mqtt.conack.flags,0.3805271,7,4,1
Natural_Global,mqtt.conflag.cleansess,0.0,33,4,1
Natural_Global,mqtt.conflags,0.0,33,4,1
Natural_Global,mqtt.hdrflags,0.0014191031,28,4,1
Natural_Global,mqtt.len,0.0,33,4,1
Natural_Global,mqtt.msgtype,0.0,33,4,1
Natural_Global,mqtt.proto_len,0.0,33,4,1
Natural_Global,mqtt.protoname,0.09530155,16,4,1
Natural_Global,mqtt.topic,0.042805187,19,4,1
Natural_Global,mqtt.topic_len,0.0,33,4,1
Natural_Global,mqtt.ver,0.0,33,4,1
Natural_Global,tcp.ack,0.48341736,6,4,1
Natural_Global,tcp.ack_raw,0.14201315,12,4,1
Natural_Global,tcp.checksum,0.11580659,15,4,1
Natural_Global,tcp.connection.fin,0.012543798,23,4,1
Natural_Global,tcp.connection.rst,0.04749604,18,4,1
Natural_Global,tcp.connection.syn,0.049706765,17,4,1
Natural_Global,tcp.connection.synack,0.0064097214,25,4,1
Natural_Global,tcp.dstport,0.5332044,5,4,1
Natural_Global,tcp.flags,0.18894202,11,4,1
Natural_Global,tcp.flags.ack,0.004833201,26,4,1
Natural_Global,tcp.len,0.12625615,14,4,1
Natural_Global,tcp.seq,0.13171169,13,4,1
Natural_Global,tcp.srcport,0.89702606,2,4,1
Natural_Global,udp.port,0.0019675065,27,4,1
Natural_Global,udp.stream,0.2977807,9,4,1
Natural_Global,udp.time_delta,0.00043437365,31,4,1
Class_Balanced,arp.hw.size,0.00524391,29,4,1
Class_Balanced,arp.opcode,0.028893057,23,4,1
Class_Balanced,dns.qry.name,0.047013346,21,4,1
Class_Balanced,dns.qry.name.len,0.0021715686,31,4,1
Class_Balanced,dns.qry.qu,0.0,33,4,1
Class_Balanced,dns.retransmission,0.0,33,4,1
Class_Balanced,dns.retransmit_request,0.0,33,4,1
Class_Balanced,http.content_length,0.07715056,20,4,1
Class_Balanced,http.referer,0.716025,4,4,1
Class_Balanced,http.request.method,0.4238582,6,4,1
Class_Balanced,http.request.version,0.2979152,10,4,1
Class_Balanced,http.response,0.0007051601,32,4,1
Class_Balanced,icmp.checksum,0.25431725,11,4,1
Class_Balanced,icmp.seq_le,0.39887822,7,4,1
Class_Balanced,icmp.transmit_timestamp,0.009340302,27,4,1
Class_Balanced,mqtt.conack.flags,0.38092458,9,4,1
Class_Balanced,mqtt.conflag.cleansess,0.0,33,4,1
Class_Balanced,mqtt.conflags,0.0,33,4,1
Class_Balanced,mqtt.hdrflags,0.0036627355,30,4,1
Class_Balanced,mqtt.len,0.0,33,4,1
Class_Balanced,mqtt.msgtype,0.0,33,4,1
Class_Balanced,mqtt.proto_len,0.0,33,4,1
Class_Balanced,mqtt.protoname,0.097784884,17,4,1
Class_Balanced,mqtt.topic,0.04681792,22,4,1
Class_Balanced,mqtt.topic_len,0.0,33,4,1
