outer_fold,selector,classifier,feature_count,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,training_seconds,inference_seconds,milliseconds_per_record,serialized_model_bytes,record_type,class_name,class_precision,class_recall,class_f1,class_support
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,Fingerprinting,0.9558823529411764,0.8125,0.8783783783783784,160.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,Normal,1.0,0.9945987654320988,0.9972920696324952,3888.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,Password,0.9348298334540188,0.8078848560700876,0.8667338032896945,1598.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,Port_Scanning,0.9220701963117192,0.9615384615384616,0.9413908290312786,1612.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,Ransomware,0.9331836047164516,0.9508009153318078,0.9419098894871069,1748.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,SQL_injection,0.8789131718842291,0.901818181818182,0.8902183667364643,1650.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,Uploading,0.938685208596713,0.9038344491783324,0.9209302325581395,1643.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,Vulnerability_scanner,0.978829389788294,0.9751861042183624,0.9770043505282784,1612.0
1,Stable_Minority_Only,XGBoost,14,,,,,,,,,,per_class,XSS,0.8676227247655819,0.9776258545680548,0.9193454120397428,1609.0
1,Stable_Minority_Only,Random_Forest,14,0.940998487140696,0.91214363955279,0.9437480842493818,0.9380754639874128,0.935822227400002,22.76019426199946,0.7419258039999477,0.0295376146189962,405315188.0,aggregate,,,,,
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,Backdoor,1.0,0.9650521152667076,0.9822152886115444,1631.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,DDoS_HTTP,0.8353884093711468,0.8017751479289941,0.8182367149758454,1690.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,DDoS_ICMP,1.0,1.0,1.0,2254.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,DDoS_TCP,1.0,1.0,1.0,1639.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,DDoS_UDP,1.0,0.9995689655172414,0.999784436300927,2320.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,Fingerprinting,0.326226012793177,0.95625,0.4864864864864864,160.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,Normal,1.0,0.9945987654320988,0.9972920696324952,3888.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,Password,0.8713259307642064,0.8347934918648311,0.8526685842122085,1598.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,Port_Scanning,0.9525316455696202,0.9336228287841192,0.9429824561403508,1612.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,Ransomware,1.0,0.8867276887871853,0.939963614311704,1748.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,SQL_injection,0.8495475113122172,0.9103030303030304,0.8788765359859567,1650.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,Uploading,0.9137717121588088,0.8965307364576993,0.9050691244239631,1643.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,Vulnerability_scanner,0.9769470404984424,0.9727047146401984,0.974821262045384,1612.0
1,Stable_Minority_Only,Random_Forest,14,,,,,,,,,,per_class,XSS,0.8888221153846154,0.9192044748290864,0.9037580201649862,1609.0
